6;8;34;20,00;0,00
7;12;29;16,00;1,00
7;15;23;16,00;2,00
7;18;21;15,00;3,00
7;20;19;15,00;4,00
7;22;19;16,00;5,00
6;23;17;20,00;6,00
6;25;15;20,00;7,00
7;27;13;18,00;7,00
7;29;12;18,00;8,00
