5;10;31;23,00;1,00
6;14;25;18,00;1,00
6;19;19;16,00;2,00
7;22;18;13,00;3,00
8;24;18;12,00;3,00
9;24;15;11,00;4,00
8;25;11;12,00;4,00
7;26;7;15,00;5,00
8;27;6;14,00;5,00
