5;9;32;24,00;1,00
5;12;28;24,00;2,00
5;15;23;24,00;3,00
6;18;20;20,00;3,00
6;20;17;20,00;4,00
8;22;15;15,00;4,00
8;25;11;15,00;5,00
8;24;9;16,00;6,00
