5;10;32;23,00;1,00
5;13;27;23,00;2,00
5;15;22;24,00;3,00
5;19;19;23,00;4,00
6;23;16;18,00;4,00
6;25;14;18,00;5,00
7;27;12;16,00;5,00
8;30;9;14,00;5,00
8;31;7;14,00;6,00
7;32;7;17,00;7,00
7;33;6;18,00;8,00
7;36;5;17,00;9,00
7;38;4;17,00;10,00
6;39;4;21,00;12,00
6;39;3;22,00;13,00
5;40;3;29,00;14,00
5;42;2;30,00;15,00
