5;8;32;25,00;1,00
5;12;27;24,00;2,00
6;16;23;19,00;2,00
7;20;17;15,00;3,00
8;21;14;14,00;3,00
8;23;10;14,00;4,00
8;27;9;13,00;4,00
9;27;7;12,00;5,00
10;28;6;11,00;5,00
