5;9;31;24,00;1,00
5;14;25;22,00;2,00
5;17;21;22,00;3,00
5;19;19;23,00;4,00
5;23;14;22,00;5,00
6;27;9;17,00;5,00
7;28;8;16,00;5,00
7;30;6;16,00;6,00
7;30;6;17,00;7,00
